PARK,X_COORD,Y_COORD
OGDEN (WILLIAM),-87.658229,41.77740512
OGDEN (WILLIAM),-87.6579992,41.77741093
OGDEN (WILLIAM),-87.65712297,41.77409034
OGDEN (WILLIAM),-87.65717784,41.77611349
OGDEN (WILLIAM),-87.65717872,41.77512345
OGDEN (WILLIAM),-87.65496578,41.77654205
OGDEN (WILLIAM),-87.65537988,41.77516983
OGDEN (WILLIAM),-87.65525769,41.77502666
OGDEN (WILLIAM),-87.65626346,41.77406885
OGDEN (WILLIAM),-87.65807833,41.77443064
OGDEN (WILLIAM),-87.65809349,41.77481049
OGDEN (WILLIAM),-87.65811221,41.77576358
OGDEN (WILLIAM),-87.6562627,41.77596049
OGDEN (WILLIAM),-87.65627823,41.77630451
OGDEN (WILLIAM),-87.65706658,41.77688955
OGDEN (WILLIAM),-87.6549227,41.77504259
OGDEN (WILLIAM),-87.6548542,41.7742755
OGDEN (WILLIAM),-87.65845125,41.7726415
OGDEN (WILLIAM),-87.65729111,41.77738527
OGDEN (WILLIAM),-87.65807144,41.77326265
OGDEN (WILLIAM),-87.65814644,41.77615071
OGDEN (WILLIAM),-87.65547282,41.77279594
OGDEN (WILLIAM),-87.65531938,41.77282369
OGDEN (WILLIAM),-87.65516609,41.77283712
OGDEN (WILLIAM),-87.6549935,41.77286476
OGDEN (WILLIAM),-87.65520409,41.77649881
OGDEN (WILLIAM),-87.65469005,41.77388025
O'HALLAREN (BERNARD),-87.66870013,41.74196949
O'HALLAREN (BERNARD),-87.6685441,41.74196859
O'HALLAREN (BERNARD),-87.66995106,41.74213862
O'HALLAREN (BERNARD),-87.67021588,41.74275651
O'HALLAREN (BERNARD),-87.66939265,41.7421003
O'HALLAREN (BERNARD),-87.67013324,41.74143075
O'HALLAREN (BERNARD),-87.66861179,41.7428094
O'HALLAREN (BERNARD),-87.66855819,41.74221234
O'HALLAREN (BERNARD),-87.66855227,41.7414987
O'HALLAREN (BERNARD),-87.66837625,41.74150514
O'HALLAREN (BERNARD),-87.66841674,41.74176396
OHIO,-87.74451818,41.89165187
OHIO,-87.74424029,41.89170787
OHIO,-87.74416717,41.89157391
OHIO & HARDING,-87.72439466,41.89190077
OHIO & HARDING,-87.72436564,41.89212377
OLYMPIA,-87.81617523,41.99941981
OLYMPIA,-87.81596377,41.99869232
OLYMPIA,-87.81518514,41.9994054
OLYMPIA,-87.81589269,41.99919829
OLYMPIA,-87.81503268,41.99871722
OLYMPIA,-87.81468043,41.99900113
OLYMPIA,-87.81452588,41.99917988
OLYMPIA,-87.81649076,41.99826699
OLYMPIA,-87.81736669,41.99813226
OLYMPIA,-87.81702767,41.99813481
OLYMPIA,-87.81718076,41.9981355
ORIOLE,-87.8147909,41.97903778
ORIOLE,-87.81530411,41.98062542
ORIOLE,-87.81549767,41.9785083
ORIOLE,-87.81491993,41.97855954
ORIOLE,-87.81601313,41.97851965
ORIOLE,-87.81655826,41.97993654
ORIOLE,-87.81611125,41.98034983
ORIOLE,-87.81476063,41.97779775
ORIOLE,-87.81651044,41.98086323
ORIOLE,-87.81484667,41.97812918
ORIOLE,-87.81600258,41.97882657
ORIOLE,-87.8156697,41.98008903
ORIOLE,-87.8148556,41.98100624
ORIOLE,-87.81524425,41.97784207
ORIOLE,-87.81479568,41.97745484
ORIOLE,-87.814957,41.97745557
ORIOLE,-87.81512638,41.97745633
ORR (REZIN),-87.72814188,41.89432631
ORR (REZIN),-87.72731563,41.89497395
ORR (REZIN),-87.72771632,41.89431403
OWENS (JESSE),-87.57543509,41.73677146
OWENS (JESSE),-87.57458996,41.7359852
OWENS (JESSE),-87.57378145,41.73517361
OWENS (JESSE),-87.57502133,41.73512339
OWENS (JESSE),-87.57376611,41.73557394
OWENS (JESSE),-87.57377813,41.73665392
OWENS (JESSE),-87.57449782,41.73491601
OWENS (JESSE),-87.57428954,41.73368642
OWENS (JESSE),-87.57499791,41.73658782
OWENS (JESSE),-87.5735419,41.73412178
OWENS (JESSE),-87.57371745,41.73445201
OWENS (JESSE),-87.57354641,41.73478922
OWENS (JESSE),-87.57370895,41.73412288
OWENS (JESSE),-87.5735504,41.7344509
OWENS (JESSE),-87.57372595,41.73478113
OZ,-87.64727542,41.92158279
OZ,-87.64607371,41.92071911
OZ,-87.64495024,41.92154424
OZ,-87.64515598,41.92030546
OZ,-87.64677392,41.92118151
OZ,-87.64568093,41.92159378
OZ,-87.64673949,41.9202903
OZ,-87.64419314,41.92037359
OZ,-87.64436906,41.92037465
OZ,-87.64454506,41.92036749
OZ,-87.64472648,41.92036858
OZ,-87.6439677,41.92037635
PACKINGTOWN,-87.66285499,41.80514415
PACKINGTOWN,-87.66265952,41.80513046
PALMER (POTTER),-87.6142423,41.69235924
PALMER (POTTER),-87.61457363,41.69192625
PALMER (POTTER),-87.61583701,41.69045983
PALMER (POTTER),-87.61533651,41.69191932
PALMER (POTTER),-87.61634773,41.69192563
PALMER (POTTER),-87.61744313,41.69029635
PALMER (POTTER),-87.61637782,41.69083898
PALMER (POTTER),-87.61554604,41.69125798
PALMER (POTTER),-87.61512248,41.6908529
PALMER (POTTER),-87.61406109,41.69038944
PALMER (POTTER),-87.61578183,41.69223835
PALMER (POTTER),-87.61719065,41.69212749
PALMER (POTTER),-87.61450199,41.69119163
PALMER (POTTER),-87.61737088,41.69223194
PALMER (POTTER),-87.6160271,41.68975457
PALMER (POTTER),-87.6153741,41.68975593
PALMER (POTTER),-87.61487218,41.69117763
PALMER (POTTER),-87.61503916,41.6911678
PALMER (POTTER),-87.61519877,41.6911688
PALMER (POTTER),-87.61631634,41.69114858
PALMER (POTTER),-87.61648326,41.69114419
PALMER (POTTER),-87.61665744,41.69113983
PALMER (POTTER),-87.61683888,41.69113553
PALMER (POTTER),-87.6170058,41.69113113
PALMER (POTTER),-87.61716547,41.69112669
PALMER (POTTER),-87.61546452,41.6924493
PARK NO. 399,-87.68874562,41.90729665
PARK NO. 422,-87.70720179,41.87492621
PARK NO. 422,-87.70766161,41.87484751
PARK NO. 500,-87.72330308,41.87108305
PARK NO. 500,-87.72260469,41.87140608
LIVINGSTON FIELD,-87.68069017,41.87180231
LIVINGSTON FIELD,-87.68098625,41.87204987
LIVINGSTON FIELD,-87.68048668,41.87165742
HOMAN SQUARE COMMUNITY CENTER,-87.7141238,41.86935603
HOMAN SQUARE COMMUNITY CENTER,-87.71409647,41.86965871
HOMAN SQUARE COMMUNITY CENTER,-87.7140976,41.86954196
HOMAN SQUARE COMMUNITY CENTER,-87.71438049,41.86956538
PARK NO. 519,-87.71272493,41.85394398
HONORÉ (BERTHA PALMER),-87.67385862,41.89839036
PARK NO. 526,-87.71010319,41.9928331
PARK NO. 528,-87.7359644,41.77733906
PARK NO. 528,-87.73689956,41.77698645
PARK NO. 528,-87.7353805,41.77700586
PARK NO. 534,-87.71259124,41.863761
PARK NO. 534,-87.71257463,41.86393896
PARK NO. 535,-87.64875683,41.91602705
PARK NO. 546,-87.61718924,41.88595661
PARK NO. 551,-87.64327271,41.88858112
PARK NO. 551,-87.64319252,41.88873178
DE BURGOS (JULIA),-87.70477834,41.91396566
PARK WEST,-87.64809042,41.92883949
PARK-VIEW,-87.72320776,41.9406955
PARSONS (LUCY),-87.7446799,41.93921487
PARSONS (LUCY),-87.7446274,41.93911664
PASCHEN (CHRISTIAN),-87.67992694,42.00916848
PASCHEN (CHRISTIAN),-87.67992135,42.00905911
PASCHEN (CHRISTIAN),-87.67950729,42.00916859
PASTEUR (LOUIS),-87.73156284,41.78863157
PASTEUR (LOUIS),-87.73201595,41.78632331
PASTEUR (LOUIS),-87.73248056,41.78858942
PASTEUR (LOUIS),-87.73168563,41.78921245
PASTEUR (LOUIS),-87.73078693,41.78915739
PASTEUR (LOUIS),-87.73079905,41.78851652
PASTEUR (LOUIS),-87.73233988,41.78793403
PASTEUR (LOUIS),-87.73121966,41.78801972
PASTEUR (LOUIS),-87.7313364,41.78731074
PASTEUR (LOUIS),-87.73201603,41.78789571
PASTEUR (LOUIS),-87.73239587,41.78914292
PASTEUR (LOUIS),-87.73065123,41.78797096
PASTEUR (LOUIS),-87.73081643,41.78796725
PERIWINKLE,-87.62810473,41.77476537
PETERSON (PEHR SAMUEL),-87.72180853,41.98822963
PETERSON (PEHR SAMUEL),-87.7218303,41.98843773
PETERSON (PEHR SAMUEL),-87.7209233,41.9877366
PETERSON (PEHR SAMUEL),-87.72039709,41.98938388
PETERSON (PEHR SAMUEL),-87.72050607,41.9868912
PETERSON (PEHR SAMUEL),-87.72038455,41.98689055
PETERSON (PEHR SAMUEL),-87.72070578,41.98692913
PETERSON (PEHR SAMUEL),-87.72128123,41.98832536
PETERSON (PEHR SAMUEL),-87.72144513,41.9871679
PETERSON (PEHR SAMUEL),-87.72142579,41.98918803
PETERSON (PEHR SAMUEL),-87.71965085,41.98687558
PETERSON (PEHR SAMUEL),-87.71926702,41.98737973
PETERSON (PEHR SAMUEL),-87.71944433,41.98737612
PETERSON (PEHR SAMUEL),-87.71962774,41.98737254
PETERSON (PEHR SAMUEL),-87.71978666,41.98737339
PIETROWSKI (SYLVESTER),-87.53814232,41.71999557
PIETROWSKI (SYLVESTER),-87.53813564,41.71970803
PINE,-87.56562939,41.72233934
RAINBOW BEACH,-87.55409167,41.75940145
RAINBOW BEACH,-87.55415576,41.75936377
RAINBOW BEACH,-87.55421027,41.75932841
RIIS (JACOB),-87.78028201,41.92597119
RIIS (JACOB),-87.78373029,41.92473197
PIOTROWSKI (LILLIAN),-87.72967104,41.83605642
PIOTROWSKI (LILLIAN),-87.73093673,41.83483472
PIOTROWSKI (LILLIAN),-87.73085327,41.83637749
PIOTROWSKI (LILLIAN),-87.7306902,41.83637664
PIOTROWSKI (LILLIAN),-87.73175931,41.8347367
PIOTROWSKI (LILLIAN),-87.73158136,41.83554739
PIOTROWSKI (LILLIAN),-87.73011889,41.8347281
PIOTROWSKI (LILLIAN),-87.73028451,41.83388904
PIOTROWSKI (LILLIAN),-87.73077471,41.83611412
PIOTROWSKI (LILLIAN),-87.73000954,41.83629414
PIOTROWSKI (LILLIAN),-87.72946586,41.83640453
PIOTROWSKI (LILLIAN),-87.73049641,41.83551339
PIOTROWSKI (LILLIAN),-87.73135041,41.83393238
PIOTROWSKI (LILLIAN),-87.73191118,41.83645039
PIOTROWSKI (LILLIAN),-87.73177164,41.83611463
PIOTROWSKI (LILLIAN),-87.73200509,41.83611585
PIOTROWSKI (LILLIAN),-87.73199548,41.83579493
PIOTROWSKI (LILLIAN),-87.72959629,41.83528216
PLEASANT POINT,-87.79745735,41.9985187
PLEASANT POINT,-87.79784092,41.99845291
PLEASANT POINT,-87.79763665,41.99825534
POPLAR,-87.620509,41.82062807
POPLAR,-87.62019833,41.82066659
PORTAGE,-87.76517469,41.95509926
SAUGANASH,-87.73734261,41.98903842
SCOTTSDALE,-87.73608435,41.74165381
PORTAGE,-87.76660847,41.95550135
PORTAGE,-87.76403287,41.9536504
PORTAGE,-87.76364931,41.95534792
PORTAGE,-87.76612733,41.95607718
PORTAGE,-87.76519959,41.95598912
PORTAGE,-87.76579634,41.95524161
PORTAGE,-87.76455871,41.95514304
PORTAGE,-87.76307669,41.95548916
PORTAGE,-87.7667004,41.95434336
PORTAGE,-87.76329342,41.9565126
PORTAGE,-87.76549163,41.95427756
PORTAGE,-87.76489645,41.95648792
PORTAGE,-87.7647508,41.95648176
PORTAGE,-87.765217,41.95648951
PORTAGE,-87.76505682,41.95647784
PORTAGE,-87.76459052,41.95648097
PORTAGE,-87.76444482,41.95648024
PORTAGE,-87.76321123,41.95592488
PORTAGE,-87.76295737,41.95505509
POTTAWATTOMIE,-87.67757895,42.01542812
POTTAWATTOMIE,-87.67746863,42.01548914
POTTAWATTOMIE,-87.67716962,42.01610979
POTTAWATTOMIE,-87.67810622,42.01512649
POTTAWATTOMIE,-87.67820733,42.01524922
POTTAWATTOMIE,-87.67648475,42.01585245
POTTAWATTOMIE,-87.67670258,42.01670235
POTTAWATTOMIE,-87.6785915,42.01478544
POTTAWATTOMIE,-87.67857955,42.01494665
POTTAWATTOMIE,-87.67788146,42.01573372
PRAIRIE WOLF,-87.60329949,41.78000535
PRAIRIE WOLF,-87.60312958,41.78002052
PRIVET,-87.65346779,41.91505884
PORTAGE,-87.76454699,41.95482213
PULASKI (CASIMER),-87.6632776,41.9062185
PULASKI (CASIMER),-87.66338289,41.90679683
PULASKI (CASIMER),-87.66361853,41.90544438
PULASKI (CASIMER),-87.66295619,41.90538624
PULASKI (CASIMER),-87.6632893,41.90566407
RAILROAD JUNCTION,-87.60460629,41.76115292
RAINBOW BEACH,-87.55446632,41.76016556
RAINBOW BEACH,-87.55149321,41.75750185
RAINBOW BEACH,-87.55169326,41.75738095
RAINBOW BEACH,-87.55128873,41.75762272
RAINBOW BEACH,-87.54985245,41.75879931
RAINBOW BEACH,-87.54822088,41.75805618
RAINBOW BEACH,-87.5481529,41.75784435
RAINBOW BEACH,-87.54919652,41.75755665
RAINBOW BEACH,-87.54968606,41.75671659
RAINBOW BEACH,-87.55053936,41.75749403
RAINBOW BEACH,-87.55366588,41.75957195
RAINBOW BEACH,-87.54642054,41.75330272
RAINBOW BEACH,-87.55045534,41.75684052
RAINBOW BEACH,-87.55060637,41.75675893
RAINBOW BEACH,-87.55073534,41.7566772
RAINBOW BEACH,-87.55087326,41.75658562
RAINBOW BEACH,-87.55114801,41.75685515
RAINBOW BEACH,-87.55101467,41.75693354
RAINBOW BEACH,-87.55087675,41.75702513
RAINBOW BEACH,-87.5507434,41.75710353
RAINBOW BEACH,-87.55100941,41.75736638
RAINBOW BEACH,-87.55114725,41.75728141
RAINBOW BEACH,-87.55128508,41.75719643
RAINBOW BEACH,-87.55140964,41.75711467
RAINEY (EDWARD),-87.72936117,41.75045845
RAINEY (EDWARD),-87.72823126,41.750715
RAINEY (EDWARD),-87.72710371,41.74984624
RAINEY (EDWARD),-87.72947906,41.75105025
RAINEY (EDWARD),-87.72995413,41.74968598
RAINEY (EDWARD),-87.72730855,41.75081696
RAINEY (EDWARD),-87.72817364,41.74983956
RAINEY (EDWARD),-87.73026431,41.75098042
RAINEY (EDWARD),-87.7301052,41.75097959
RAINEY (EDWARD),-87.72992419,41.75097453
RAVENSWOOD MANOR,-87.70061342,41.96531251
REVERE (PAUL),-87.69235621,41.95287172
REVERE (PAUL),-87.6920227,41.95364579
NORWOOD,-87.79355808,41.98662859
REVERE (PAUL),-87.6928715,41.95330682
REVERE (PAUL),-87.6929517,41.95237202
REVERE (PAUL),-87.69170158,41.95246803
REVERE (PAUL),-87.69115136,41.9530467
REVERE (PAUL),-87.69164453,41.95332224
REVERE (PAUL),-87.69100128,41.95276752
REVERE (PAUL),-87.69116909,41.95276567
REVERE (PAUL),-87.69116863,41.95244
REVERE (PAUL),-87.6910046,41.9524363
REYES (GUADALUPE),-87.6478895,41.85647426
RIDGE,-87.66823926,41.71742498
RIDGE,-87.66776142,41.71845144
RIDGE,-87.66790152,41.71845925
RIDGE,-87.66773948,41.71876638
RIDGE,-87.66782121,41.71697452
RIDGE,-87.66853197,41.71695042
RIDGE,-87.66784893,41.71769514
RIDGE,-87.6688422,41.71876181
RIDGE,-87.66783752,41.7190438
RIDGE,-87.66766926,41.71904847
RIIS (JACOB),-87.77898876,41.92592577
RIIS (JACOB),-87.78392666,41.92508462
RIIS (JACOB),-87.78302356,41.92574517
RIIS (JACOB),-87.77870677,41.92422225
RIIS (JACOB),-87.77924702,41.92404745
RIIS (JACOB),-87.78014807,41.92407075
RIIS (JACOB),-87.78250171,41.92629708
RIIS (JACOB),-87.77909617,41.92460707
RIIS (JACOB),-87.78084049,41.92632132
RIIS (JACOB),-87.7809424,41.92450952
RIIS (JACOB),-87.77932183,41.92712065
RIIS (JACOB),-87.77950437,41.9271185
RIIS (JACOB),-87.77967074,41.92711022
RIIS (JACOB),-87.7798492,41.92711108
RIIS (JACOB),-87.78003577,41.92711198
RIIS (JACOB),-87.78020206,41.92711278
RIIS (JACOB),-87.78038059,41.92710455
RIIS (JACOB),-87.78057124,41.92710244
RIIS (JACOB),-87.78074567,41.92710025
RIIS (JACOB),-87.78090793,41.927098
RIIS (JACOB),-87.77940959,41.92590364
RIIS (JACOB),-87.77932669,41.92468391
RIVER,-87.70535409,41.97291784
RIVER,-87.70455445,41.97263366
RIVER,-87.70315904,41.97498176
RIVER,-87.70284088,41.9734978
RIVER,-87.70193278,41.97396072
RIVER,-87.70360463,41.97532291
RIVER,-87.70259509,41.97396205
RIVER,-87.70171665,41.97342236
RIVER,-87.70573565,41.97374558
RIVER,-87.70203568,41.97345022
RIVER,-87.70283826,41.97541218
RIVER,-87.70169938,41.97446602
RIVER,-87.70187334,41.97446697
RIVER,-87.70204035,41.97446789
RIVER,-87.70218653,41.97446351
RIVER,-87.7023675,41.97445931
RIVER,-87.70475552,41.97293014
RIVER,-87.70281054,41.97414795
ROBERTS (DANIEL) SQUARE,-87.75912837,41.97195466
ROBERTS (DANIEL) SQUARE,-87.75909146,41.97211334
ROBICHAUX (JOSEPH),-87.63408804,41.72657924
ROBICHAUX (JOSEPH),-87.63409371,41.72636275
ROBICHAUX (JOSEPH),-87.63449099,41.7256416
ROBICHAUX (JOSEPH),-87.63413923,41.7285992
ROBICHAUX (JOSEPH),-87.63423038,41.72473269
ROBICHAUX (JOSEPH),-87.63452422,41.7246506
ROBICHAUX (JOSEPH),-87.634107,41.72728244
ROBICHAUX (JOSEPH),-87.63410397,41.72694893
ROBICHAUX (JOSEPH),-87.63461703,41.72773601
ROBINSON (JACKIE),-87.64874887,41.70145106
ROBINSON (JACKIE),-87.64807111,41.70102307
ROBINSON (JACKIE),-87.64682316,41.70101886
ROBINSON (JACKIE),-87.64804296,41.70164103
ROBINSON (JACKIE),-87.64860249,41.70018803
ROBINSON (JACKIE),-87.64682947,41.70001888
ROGERS (PHILLIP),-87.69351831,42.01366022
ROGERS (PHILLIP),-87.69365696,42.01450372
ROGERS (PHILLIP),-87.69591966,42.01357385
ROGERS (PHILLIP),-87.69459569,42.01504743
ROGERS (PHILLIP),-87.69290216,42.01409306
ROGERS (PHILLIP),-87.69317161,42.01303788
ROGERS (PHILLIP),-87.69439733,42.01444685
ROGERS (PHILLIP),-87.69660603,42.01429656
ROGERS (PHILLIP),-87.69309704,42.01503908
ROGERS (PHILLIP),-87.6945235,42.01341118
ROGERS (PHILLIP),-87.69532279,42.01454852
ROGERS (PHILLIP),-87.69547952,42.01454432
ROGERS (PHILLIP),-87.69564987,42.01454018
ROGERS (PHILLIP),-87.69582017,42.01454113
ROGERS (PHILLIP) BEACH,-87.66471496,42.02148479
ROGERS (PHILLIP) BEACH,-87.66456614,42.02090483
ROGERS (PHILLIP) BEACH,-87.66437625,42.02090809
RONAN (GEORGE),-87.70368991,41.97107592
ROOSEVELT (THEODORE),-87.63013025,41.86777167
ROOSEVELT (THEODORE),-87.62995287,41.86777308
ROOSEVELT (THEODORE),-87.62977713,41.86777826
ROSEDALE,-87.78576457,41.98903568
ROSEDALE,-87.7857775,41.98879895
ROSEDALE,-87.7860596,41.98950741
ROSEDALE,-87.78613545,41.98869073
PARK NO. 546,-87.61848261,41.88570844
RIDGE,-87.66763938,41.71865361
SOUTH SHORE CULTL. CTR.,-87.56397891,41.76837931
SOUTH SHORE CULTL. CTR.,-87.56373979,41.76828304
WARREN (LAURENCE),-87.68759264,42.0027242
ROSEDALE,-87.78618063,41.98894135
ROSEDALE,-87.78601928,41.98893898
ROSENBLUM (J. LESLIE),-87.57741822,41.75751905
ROSENBLUM (J. LESLIE),-87.57742528,41.75751692
ROSENBLUM (J. LESLIE),-87.57810123,41.75813471
ROSENBLUM (J. LESLIE),-87.5801817,41.75857765
ROSENBLUM (J. LESLIE),-87.57782394,41.75728803
ROSENBLUM (J. LESLIE),-87.57937219,41.75851615
ROWAN (WILLIAM),-87.53816741,41.68606146
ROWAN (WILLIAM),-87.53737037,41.6848965
ROWAN (WILLIAM),-87.53973191,41.68613222
ROWAN (WILLIAM),-87.5391124,41.68646037
ROWAN (WILLIAM),-87.53916958,41.68585494
ROWAN (WILLIAM),-87.53888381,41.68482771
ROWAN (WILLIAM),-87.53740124,41.68540464
ROWAN (WILLIAM),-87.53669416,41.6856079
ROWAN (WILLIAM),-87.53782144,41.68493842
ROWAN (WILLIAM),-87.53743788,41.68646743
ROWAN (WILLIAM),-87.53862302,41.68547523
RUSSELL (MARTIN) SQUARE,-87.54958284,41.7432082
RUSSELL (MARTIN) SQUARE,-87.54876537,41.74403877
RUSSELL (MARTIN) SQUARE,-87.54961789,41.74449982
RUSSELL (MARTIN) SQUARE,-87.54986929,41.74440781
RUSSELL (MARTIN) SQUARE,-87.54920236,41.74380835
RUSSELL (MARTIN) SQUARE,-87.54833269,41.74433444
RUSSELL (MARTIN) SQUARE,-87.54830722,41.74347224
RUSSELL (MARTIN) SQUARE,-87.5499366,41.74406591
RUSSELL (MARTIN) SQUARE,-87.54984391,41.74355344
RUSSELL (MARTIN) SQUARE,-87.54846083,41.74304227
RUSSELL (MARTIN) SQUARE,-87.54812806,41.74304674
RUSSELL (MARTIN) SQUARE,-87.5482944,41.74304787
RUSSELL (MARTIN) SQUARE,-87.54840191,41.74271188
RUSSELL (MARTIN) SQUARE,-87.5481725,41.74272041
RUTHERFORD SAYRE,-87.79592927,41.92055712
RUTHERFORD SAYRE,-87.79697452,41.92069417
RUTHERFORD SAYRE,-87.79752982,41.91959086
RUTHERFORD SAYRE,-87.79705059,41.92079796
RUTHERFORD SAYRE,-87.7955482,41.92080983
RUTHERFORD SAYRE,-87.79623095,41.92031714
RUTHERFORD SAYRE,-87.79775001,41.92081283
RUTHERFORD SAYRE,-87.79681583,41.92043291
RUTHERFORD SAYRE,-87.79781593,41.92082288
RUTHERFORD SAYRE,-87.79664011,41.92042844
RUTHERFORD SAYRE,-87.79648383,41.920435
SACRAMENTO,-87.70324056,41.94573696
SACRAMENTO,-87.7031254,41.94608392
SACRAMENTO,-87.70324807,41.94551455
SAINT LOUIS,-87.71337401,41.88787237
SAINT LOUIS,-87.71332317,41.88768684
SAINT LOUIS,-87.71346299,41.88758499
SAUGANASH,-87.73720414,41.98830736
SAUGANASH,-87.73718094,41.98801312
SAUGANASH,-87.73714631,41.98936134
SAUGANASH,-87.73744617,41.98865872
SAUGANASH,-87.73747606,41.98831275
SAUGANASH,-87.73749933,41.9875331
SAUGANASH,-87.73733932,41.98753625
SAUGANASH,-87.73736906,41.9872062
SAUGANASH,-87.73719835,41.98721327
SCHAEFER (EDWARD),-87.66903547,41.92574584
SCHREIBER,-87.67013125,41.99899079
SCHREIBER,-87.67017575,41.99941114
SCOTTSDALE,-87.73545034,41.74166531
SCOTTSDALE,-87.73624178,41.74167691
SCOTTSDALE,-87.73606544,41.74157501
SCOTTSDALE,-87.73517532,41.74179047
SCOTTSDALE,-87.73564121,41.74147853
SCOTTSDALE,-87.73634224,41.74187085
SENECA,-87.62241357,41.89700577
"SENKA (EDWARD ""DUKE"")",-87.71293732,41.79213776
"SENKA (EDWARD ""DUKE"")",-87.71293964,41.79189795
"SENKA (EDWARD ""DUKE"")",-87.71142419,41.79042552
"SENKA (EDWARD ""DUKE"")",-87.71266523,41.7925936
"SENKA (EDWARD ""DUKE"")",-87.71194168,41.79128899
"SENKA (EDWARD ""DUKE"")",-87.71201091,41.7906607
"SENKA (EDWARD ""DUKE"")",-87.71145071,41.79176846
"SENKA (EDWARD ""DUKE"")",-87.71239566,41.79015293
"SENKA (EDWARD ""DUKE"")",-87.71172034,41.79208256
"SENKA (EDWARD ""DUKE"")",-87.71137945,41.79121999
"SENKA (EDWARD ""DUKE"")",-87.71122368,41.79121915
SENN (NICHOLAS),-87.66786696,41.9892136
SENN (NICHOLAS),-87.66775366,41.988604
SENN (NICHOLAS),-87.66761996,41.98872119
SENN (NICHOLAS),-87.66803893,41.98870449
SENN (NICHOLAS),-87.66816397,41.99064999
SENN (NICHOLAS),-87.6683868,41.99050713
SENN (NICHOLAS),-87.66897199,41.98938578
SEWARD (WILLIAM),-87.63777336,41.90234371
SEWARD (WILLIAM),-87.63811537,41.90235513
SEWARD (WILLIAM),-87.63832404,41.90235016
SEWARD (WILLIAM),-87.63852854,41.90234516
SEWARD (WILLIAM),-87.63818684,41.90265194
SHERMAN (JOHN),-87.65865904,41.79908238
SEWARD (WILLIAM),-87.63974893,41.90176965
SEWARD (WILLIAM),-87.6389214,41.9030551
SEWARD (WILLIAM),-87.63916459,41.90140455
SEWARD (WILLIAM),-87.63906657,41.902364
SHABBONA,-87.80028719,41.9432784
SHABBONA,-87.80069149,41.94086387
SHABBONA,-87.79960161,41.94366705
SHABBONA,-87.79960464,41.94330448
SHABBONA,-87.80024061,41.94272802
SHABBONA,-87.79939178,41.94293132
SHABBONA,-87.80050569,41.94135713
SHABBONA,-87.80080994,41.94045274
SHABBONA,-87.79920175,41.94435798
SHABBONA,-87.79918864,41.94401741
SHABBONA,-87.80084727,41.94208044
SHABBONA,-87.80111549,41.94323317
SHABBONA,-87.80094301,41.94323952
SHABBONA,-87.8007801,41.94324591
SHABBONA,-87.80060767,41.94324511
SHABBONA,-87.80045428,41.94325871
SHEDD (JOHN G.),-87.71648455,41.85023788
SHEDD (JOHN G.),-87.71701683,41.85017098
SHEDD (JOHN G.),-87.71646682,41.85004101
SHEDD (JOHN G.),-87.71676227,41.85008538
SHEIL (BERNARD) COMM. CTR.,-87.66367423,41.94573658
SHEIL (BERNARD) COMM. CTR.,-87.66357149,41.94551493
SHERIDAN (PHILIP HENRY),-87.65505466,41.87071414
SHERIDAN (PHILIP HENRY),-87.65473272,41.87126854
SHERIDAN (PHILIP HENRY),-87.65464299,41.87044954
SHERIDAN (PHILIP HENRY),-87.65496319,41.87048465
SHERIDAN (PHILIP HENRY),-87.65496564,41.87093487
SHERIDAN (PHILIP HENRY),-87.65444457,41.87159527
SHERIDAN (PHILIP HENRY),-87.65526116,41.87046646
SHERIDAN (PHILIP HENRY),-87.65451451,41.870116
SHERIDAN (PHILIP HENRY),-87.65506699,41.87010733
SHERIDAN (PHILIP HENRY),-87.65490096,41.87010635
SHERIDAN (PHILIP HENRY),-87.65473808,41.87011016
SHERMAN (JOHN),-87.65620621,41.79837759
SHERMAN (JOHN),-87.65646568,41.79837912
SHERMAN (JOHN),-87.65781593,41.79791964
SHERMAN (JOHN),-87.6573292,41.79671319
SHERMAN (JOHN),-87.65688904,41.79587423
SHERMAN (JOHN),-87.65755028,41.79840151
SHERMAN (JOHN),-87.65687911,41.79918582
SHERMAN (JOHN),-87.65614806,41.79915027
SHERMAN (JOHN),-87.65717032,41.79534138
SHERMAN (JOHN),-87.65789602,41.79578431
SHERMAN (JOHN),-87.65798836,41.7970577
SHERMAN (JOHN),-87.65743747,41.79918307
SHERMAN (JOHN),-87.65918784,41.79447591
SHERMAN (JOHN),-87.65525052,41.79604919
SHERMAN (JOHN),-87.65895627,41.79914885
SHERMAN (JOHN),-87.65784389,41.79617233
SHERMAN (JOHN),-87.65669153,41.79700693
SHERMAN (JOHN),-87.65835945,41.79832554
SHERMAN (JOHN),-87.65818648,41.79832453
SHERMAN (JOHN),-87.65629232,41.79932734
SHERWOOD (JESSE),-87.6350331,41.79055419
SHERWOOD (JESSE),-87.6343341,41.78981817
SHERWOOD (JESSE),-87.63375368,41.79066481
SHERWOOD (JESSE),-87.63351497,41.79048323
SHERWOOD (JESSE),-87.63370713,41.78999394
SHERWOOD (JESSE),-87.63494442,41.78949858
SHERWOOD (JESSE),-87.63323846,41.79068525
SHERWOOD (JESSE),-87.6349323,41.79012958
SHERWOOD (JESSE),-87.63312116,41.79056819
SIMONS (ALMIRA),-87.71553714,41.91132817
SIMONS (ALMIRA),-87.7153074,41.91118229
